Class,latitude,longitude,Location,Guidance Value(Rs. per square foot),Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8
1,22.55243373,88.39967934,Salt Lake,2223,9733,10137,10788,10861,12784,13225,12548,43505
1,22.55270212,88.39997377,Salt Lake,2520,9514,9867,10599,10652,12937,13504,12761,43374
1,22.55297306,88.3999765,Salt Lake,2109,9494,9863,10589,10635,12748,13137,12441,43317
1,22.5529756,88.39968481,Salt Lake,2502,9616,9971,10609,10625,12637,12885,12179,43427
1,22.55270466,88.39968207,Salt Lake,2529,9682,10037,10709,10710,12629,13171,12447,43488
1,22.55243627,88.39938764,Salt Lake,1268,9598,10018,10629,10686,12784,12957,12235,43597
1,22.59855639,88.39284983,Lake Town,1589,9175,9429,10192,9985,12451,13067,12077,43317
1,22.59855386,88.39314162,Lake Town,2806,9256,9539,10245,9976,12143,12347,11479,43312
1,22.59828546,88.3928471,Lake Town,2651,9079,9419,10342,10261,12581,12207,11211,43325
1,22.59828799,88.39255531,Lake Town,2042,8878,9314,10276,10202,12319,12005,11039,43315
1,22.59801705,88.39255258,Lake Town,2410,8801,9385,10470,10457,12714,12181,11202,43284
1,22.59801452,88.39284438,Lake Town,2878,9045,9579,10583,10581,13115,12605,11626,43299
1,22.59855133,88.39343341,Lake Town,1291,9430,9824,10708,10689,12558,12454,11574,43290
1,22.59828039,88.39343069,Lake Town,1829,9433,9895,10964,10978,12858,13089,12105,43301
1,22.59828292,88.39313889,Lake Town,2815,9292,9625,10495,10409,12417,12171,11091,43317
1,22.59935147,88.39490057,Lake Town,1780,9465,10097,11045,11248,13137,12912,11891,43309
1,22.59908307,88.39460605,Lake Town,1972,9490,10058,11154,11308,13139,13085,12221,43273
1,22.59881213,88.39460332,Lake Town,2941,9181,9802,10909,10960,13361,12653,11454,43253
1,22.59854373,88.39430879,Lake Town,2522,9327,9990,11131,11246,13446,12843,11670,43220
1,22.60097201,88.39550055,Lake Town,2686,9315,9625,10345,10289,12366,12175,11110,43332
1,22.60016174,88.39520056,Lake Town,2902,9299,9878,10809,10982,12375,12240,11425,43329
1,22.60232416,88.39580601,Lake Town,2205,9330,9576,10208,10073,12029,12365,11488,43482
1,22.60178482,88.39550874,Lake Town,1201,9400,9621,10239,10104,11878,11922,11179,43482
1,22.60259763,88.39551694,Lake Town,1301,9263,9563,10326,10245,12846,12741,11687,43366
1,22.60559567,88.39350434,Lake Town,1647,9291,9611,10280,10191,12961,12376,11365,43334
1,22.60613755,88.3935098,Lake Town,1545,9456,9804,10426,10318,13150,12969,11982,43298
1,22.58720485,88.3895259,Lake Town,1960,8939,9657,10751,10779,12593,11878,10804,43451
1,22.58693391,88.38952318,Lake Town,2071,8902,9598,10666,10671,12673,11861,10778,43427
1,22.58720737,88.38923413,Lake Town,2200,9003,9544,10525,10483,12292,11999,11085,43506
1,22.58720989,88.38894236,Lake Town,1598,9132,9557,10360,10339,12046,12110,11424,43568
1,22.58721494,88.38835882,Lake Town,2706,9405,9639,10255,10155,11848,12599,11957,43636
1,22.58667306,88.38835339,Lake Town,1561,9382,9634,10247,9950,11727,12390,11740,43493
1,22.58640465,88.3880589,Lake Town,2870,9265,9519,10325,10085,12146,12682,11867,43445
1,22.58612867,88.38863972,Lake Town,1906,9279,9491,10327,9931,14041,12928,11354,43380
1,22.58613119,88.38834795,Lake Town,2370,9110,9374,10207,9735,13238,12518,11001,43389
1,22.58667054,88.38864515,Lake Town,1307,9290,9534,10142,9853,11614,12295,11676,43468
1,22.58639708,88.38893421,Lake Town,2849,8988,9426,10303,10194,12376,12180,11209,43402
1,22.58666549,88.38922869,Lake Town,1485,8870,9402,10344,10322,12525,12180,11201,43419
1,22.58693643,88.38923141,Lake Town,1255,9006,9525,10487,10464,12243,11983,11121,43462
1,22.58639456,88.38922597,Lake Town,2934,8845,9326,10343,10272,13004,12071,10968,43382
1,22.58639708,88.38893421,Lake Town,2081,8988,9426,10303,10194,12376,12180,11209,43402
1,22.58757883,88.37756601,Lake Town,1857,9314,9724,10509,10615,12262,13500,12974,43448
1,22.58757633,88.37785778,Lake Town,1686,9387,9775,10598,10627,12436,13810,13226,43421
1,22.58757633,88.37785778,Lake Town,1636,9387,9775,10598,10627,12436,13810,13226,43421
1,22.58730539,88.37785508,Lake Town,2452,9334,9712,10576,10701,12582,14168,13604,43419
1,22.58757883,88.37756601,Lake Town,2971,9314,9724,10509,10615,12262,13500,12974,43448
1,22.58757633,88.37785778,Lake Town,1450,9387,9775,10598,10627,12436,13810,13226,43421
1,22.58730789,88.37756331,Lake Town,2406,9366,9762,10551,10686,12341,13872,13563,43429
1,22.58730789,88.37756331,Lake Town,2764,9366,9762,10551,10686,12341,13872,13563,43429
1,22.58703696,88.37756062,Lake Town,2408,9352,9794,10512,10515,12433,12978,12205,43403
1,22.58703445,88.37785239,Lake Town,1579,9346,9780,10513,10501,12317,12708,12051,43411
1,22.58730539,88.37785508,Lake Town,2843,9334,9712,10576,10701,12582,14168,13604,43419
1,22.58730539,88.37785508,Lake Town,1512,9334,9712,10576,10701,12582,14168,13604,43419
1,22.58703696,88.37756062,Lake Town,2068,9352,9794,10512,10515,12433,12978,12205,43403
1,22.58963318,88.39071746,Lake Town,2058,8921,9496,10483,10404,12749,11755,10570,43316
1,22.58936224,88.39071474,Lake Town,1210,8933,9534,10519,10493,12586,11786,10762,43330
1,22.58909383,88.39042025,Lake Town,1736,8880,9584,10725,10761,12815,12035,10944,43334
1,22.58882037,88.3907093,Lake Town,2690,8805,9414,10519,10520,12149,11485,10441,43320
1,22.58936224,88.39071474,Lake Town,2599,8933,9534,10519,10493,12586,11786,10762,43330
1,22.58963318,88.39071746,Lake Town,2456,8921,9496,10483,10404,12749,11755,10570,43316
1,22.58882289,88.39041753,Lake Town,1926,8667,9379,10539,10477,12948,11311,10128,43352
1,22.60205068,88.39609508,Lake Town,1637,9741,10078,10697,10764,12623,13707,12922,43436
1,22.60204815,88.39638688,Lake Town,2712,9973,10303,10946,11140,12768,13434,12816,43375
1,22.60177721,88.39638414,Lake Town,1795,9942,10342,10855,10923,12504,13293,12433,43374
1,22.60177975,88.39609234,Lake Town,2663,9730,10033,10569,10514,12589,13231,12535,43422
1,22.60095932,88.39695954,Lake Town,2486,9829,10144,10900,11088,12654,13819,13447,43382
1,22.60123026,88.39696227,Lake Town,1317,9845,10290,11054,11287,12807,13693,13077,43281
1,22.6088393,88.39441253,Lake Town,2729,9007,9433,10308,10306,12679,11954,10918,43528
1,22.60856837,88.3944098,Lake Town,2479,8834,9220,10058,9964,12394,11883,10776,43469
1,22.60829997,88.39411526,Lake Town,1338,8880,9281,10016,9878,12606,12012,11040,43446
1,22.60829743,88.39440707,Lake Town,2228,8871,9230,10062,9970,12616,12022,11066,43431
1,22.62781495,88.39343637,Lake Town,2861,9307,9711,10654,10441,13688,13068,11701,43235
1,22.62754655,88.39314179,Lake Town,1949,9392,9879,10821,10666,13387,13566,12342,43267
1,22.62781242,88.39372823,Lake Town,1632,9075,9459,10376,10069,12852,12337,10973,43208
1,22.62754402,88.39343364,Lake Town,1419,9639,10026,10889,10799,13266,13639,12680,43256
1,22.62726801,88.39401462,Lake Town,2864,9111,9419,10264,9963,13142,11842,10551,43039
1,22.5529036,88.37663799,Park Street,1967,9451,9912,10892,10909,13274,13205,12098,43365
1,22.55317454,88.37664067,Park Street,2158,9460,9885,10745,10807,12632,13488,12776,43449
1,22.55344298,88.37693506,Park Street,1293,9524,9832,10486,10351,12234,12659,11851,43545
1,22.55371392,88.37693775,Park Street,2415,9427,9711,10365,10188,12863,12464,11520,43559
1,22.55371891,88.37635435,Park Street,1470,9515,10049,11000,11205,13123,13723,12860,43516
1,22.55344797,88.37635166,Park Street,2603,9530,10027,10976,11092,12732,13393,12643,43485
1,22.5542583,88.37665143,Park Street,2758,9540,9922,10700,10781,12622,13005,12143,43552
1,22.55479768,88.37694851,Park Street,1848,9441,9652,10318,10190,11681,12467,11928,43537
1,22.55506612,88.3772429,Park Street,1457,9421,9824,10652,10695,12259,12837,12313,43517
1,22.55533706,88.37724559,Park Street,1865,9260,9673,10558,10589,12243,13286,12715,43514
1,22.555608,88.37724828,Park Street,2864,9152,9587,10496,10466,12416,12606,11736,43469
1,22.5556055,88.37753999,Park Street,1239,9107,9558,10590,10588,12860,12521,11472,43490
1,22.55398736,88.37664874,Park Street,1513,9639,10079,10868,11041,13190,13786,13032,43511
1,22.55263515,88.3763436,Park Street,2501,9258,9886,11033,11129,13538,13183,11980,43271
1,22.55290609,88.37634629,Park Street,1477,9337,9884,10956,10990,13389,13409,12338,43335
1,22.55854076,88.38282038,Park Street,1547,8995,9456,10304,10293,12177,12155,11374,43649
1,22.55826731,88.38310938,Park Street,1605,8929,9343,10238,10017,12545,12069,10846,43632
1,22.55799888,88.38281497,Park Street,2864,9031,9249,9996,9652,12151,12307,11360,43603
1,22.55772543,88.38310398,Park Street,2243,8924,9433,10331,10192,12566,12670,11643,43603
1,22.55772794,88.38281227,Park Street,1568,9072,9402,10249,10166,12649,13105,12194,43589
1,22.5574545,88.38310128,Park Street,1966,9057,9578,10601,10571,12573,12179,11289,43594
1,22.55691513,88.38280417,Park Street,2303,9296,9702,10645,10578,13428,12817,11894,43546
1,22.55691011,88.38338758,Park Street,1713,9231,9721,10675,10643,12810,12687,11713,43593
1,22.55636823,88.38338218,Park Street,1506,9398,9868,10697,10753,12515,13014,12353,43572
1,22.55609729,88.38337947,Park Street,2228,9345,9744,10615,10592,12664,13089,12103,43552
1,22.55690509,88.38397099,Park Street,2583,9350,9743,10624,10503,12428,12569,11696,43653
1,22.55690509,88.38397099,Park Street,2956,9350,9743,10624,10503,12428,12569,11696,43653
1,22.55717854,88.38368199,Park Street,2791,9329,9683,10554,10406,12497,12209,11294,43647
1,22.55662661,88.38484341,Park Street,1997,9316,9552,10248,9961,11561,12050,11455,43728
1,22.55662661,88.38484341,Park Street,2851,9316,9552,10248,9961,11561,12050,11455,43728
1,22.55608473,88.384838,Park Street,2021,9288,9683,10550,10420,12868,12932,11981,43514
1,22.5563607,88.38425729,Park Street,2407,9284,9896,10961,11069,12731,13254,12461,43593
1,22.55664168,88.38309317,Park Street,2842,9506,9833,10699,10670,12733,12713,11826,43573
1,22.55773296,88.38222885,Park Street,1272,9435,9625,10222,10095,11864,12715,12150,43568
1,22.55746202,88.38222615,Park Street,2337,9386,9585,10215,10071,12271,12726,11864,43524
1,22.51152245,88.33539844,Tollygunge,2769,9185,9418,10176,9755,13412,13979,12741,43511
1,22.51097572,88.33597647,Tollygunge,2395,9244,9914,10936,10881,13461,13200,12158,43633
1,22.51042899,88.33655449,Tollygunge,2533,9033,9720,10782,10678,13104,12399,11121,43370
1,22.51042657,88.3368461,Tollygunge,2433,9357,9954,10872,10810,13103,13616,12602,43358
1,22.51015321,88.33713511,Tollygunge,1419,9303,9823,10656,10564,12858,12689,11640,43403
1,22.50987984,88.33742412,Tollygunge,2707,8971,9502,10432,10255,12301,11302,10585,43259
1,22.50987499,88.33800735,Tollygunge,1794,8927,9426,10348,10150,12605,12123,10881,43362
1,22.50960647,88.33771313,Tollygunge,1689,8522,9093,10065,9864,11390,9799,8692,43137
1,22.50960163,88.33829635,Tollygunge,2211,8547,9074,10108,9869,11407,10009,8946,43135
1,22.51124909,88.33568746,Tollygunge,1517,9164,9628,10571,10343,13377,14000,12842,43535
1,22.53829753,88.34148977,Alipore,1631,8913,9233,10051,9764,11718,12293,11613,43314
1,22.53829266,88.34207311,Alipore,2714,8972,9280,10059,9833,11927,12695,11810,43435
1,22.53801685,88.34265384,Alipore,2667,9042,9413,10240,10074,12139,12496,11593,43420
1,22.53775078,88.34206787,Alipore,1395,8781,9108,9908,9528,12078,12018,10876,43363
1,22.53801685,88.34265384,Alipore,2971,9042,9413,10240,10074,12139,12496,11593,43420
