Class,latitude,longitude,Location,Guidance Value(Rs. per square foot),Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8
1,22.55243373,88.39967934,Salt Lake,1669,9206,9524,10183,10251,12149,13263,12745,44497
1,22.55270212,88.39997377,Salt Lake,1310,9161,9542,10222,10234,12331,13036,12124,44344
1,22.55297306,88.3999765,Salt Lake,1224,9395,9795,10393,10418,12407,12808,11882,44251
1,22.5529756,88.39968481,Salt Lake,1207,9274,9640,10231,10224,11962,12992,12384,44381
1,22.55270466,88.39968207,Salt Lake,2927,9282,9627,10230,10286,12061,13212,12617,44486
1,22.55243627,88.39938764,Salt Lake,1816,9358,9702,10306,10363,12193,12952,12300,44588
1,22.59855639,88.39284983,Lake Town,1761,8969,9440,10157,10207,12338,12257,11386,44074
1,22.59855386,88.39314162,Lake Town,1269,8943,9303,9971,9904,11925,11998,10895,44038
1,22.59828546,88.3928471,Lake Town,2703,8879,9284,9905,9866,11613,11902,11128,44064
1,22.59828799,88.39255531,Lake Town,1342,8989,9411,10151,10127,12310,11826,10898,44073
1,22.59801705,88.39255258,Lake Town,1337,9038,9432,10066,10100,12142,11656,10803,44046
1,22.59801452,88.39284438,Lake Town,1621,9040,9421,9953,9992,11693,11797,10933,44020
1,22.59855133,88.39343341,Lake Town,2394,9074,9343,9858,9813,11283,11819,11204,43982
1,22.59828039,88.39343069,Lake Town,2762,9211,9698,10329,10435,12211,12231,11431,43969
1,22.59828292,88.39313889,Lake Town,2769,8838,9213,9805,9741,11919,12112,11136,44024
1,22.59935147,88.39490057,Lake Town,2427,9094,9535,10234,10310,12328,12773,11985,43953
1,22.59908307,88.39460605,Lake Town,2279,9220,9652,10366,10457,12254,12454,11769,43899
1,22.59881213,88.39460332,Lake Town,2272,9139,9516,10209,10308,12071,12329,11513,43858
1,22.59854373,88.39430879,Lake Town,2400,9303,9599,10266,10276,12798,12883,11863,43821
1,22.60097201,88.39550055,Lake Town,1866,8959,9322,9915,9795,12697,11732,10582,44107
1,22.60016174,88.39520056,Lake Town,2125,9002,9286,9756,9707,11078,11395,10934,44017
1,22.60232416,88.39580601,Lake Town,1400,9088,9453,10026,9985,11689,11994,11194,44311
1,22.60178482,88.39550874,Lake Town,2866,9293,9685,10243,10362,12061,12556,11725,44278
1,22.60259763,88.39551694,Lake Town,2164,9150,9531,10192,10342,12577,12694,11829,44191
1,22.60559567,88.39350434,Lake Town,2172,9254,9729,10373,10253,12664,12668,11605,44079
1,22.60613755,88.3935098,Lake Town,1766,9461,9897,10459,10386,13314,13733,12530,44038
1,22.58720485,88.3895259,Lake Town,1893,8747,9214,10025,9999,12018,11434,10489,44207
1,22.58693391,88.38952318,Lake Town,1824,8783,9298,10060,10002,12237,11640,10635,44189
1,22.58720737,88.38923413,Lake Town,2285,8832,9234,9907,9859,11366,11635,10894,44314
1,22.58720989,88.38894236,Lake Town,2700,8928,9249,9848,9813,11193,11775,11189,44396
1,22.58721494,88.38835882,Lake Town,2616,9205,9546,10053,10103,11516,12168,11538,44460
1,22.58667306,88.38835339,Lake Town,2526,9117,9457,9983,9919,11416,12146,11478,44233
1,22.58640465,88.3880589,Lake Town,2578,9093,9352,9919,9859,11585,12022,11215,44189
1,22.58612867,88.38863972,Lake Town,2869,8922,9322,10127,9860,14336,12740,11095,44123
1,22.58613119,88.38834795,Lake Town,1706,8808,9194,9953,9718,13372,12258,10993,44136
1,22.58667054,88.38864515,Lake Town,2454,9163,9470,10027,9977,11556,12074,11355,44213
1,22.58639708,88.38893421,Lake Town,2585,8971,9334,9997,9950,12024,12191,11362,44149
1,22.58666549,88.38922869,Lake Town,1750,8870,9200,9820,9769,11478,11873,11269,44179
1,22.58693643,88.38923141,Lake Town,1766,8821,9270,9889,9853,11266,11954,11318,44237
1,22.58639456,88.38922597,Lake Town,2816,8788,9154,9771,9669,11682,11782,10980,44136
1,22.58639708,88.38893421,Lake Town,2692,8971,9334,9997,9950,12024,12191,11362,44149
1,22.58757883,88.37756601,Lake Town,1463,9451,9845,10393,10593,12045,13316,12707,44144
1,22.58757633,88.37785778,Lake Town,1730,9430,9836,10408,10566,12295,13466,12751,44106
1,22.58757633,88.37785778,Lake Town,1273,9430,9836,10408,10566,12295,13466,12751,44106
1,22.58730539,88.37785508,Lake Town,2510,9644,10028,10424,10535,12168,13995,13595,44155
1,22.58757883,88.37756601,Lake Town,1712,9451,9845,10393,10593,12045,13316,12707,44144
1,22.58757633,88.37785778,Lake Town,1333,9430,9836,10408,10566,12295,13466,12751,44106
1,22.58730789,88.37756331,Lake Town,2805,9862,10165,10517,10727,12102,14050,13559,44203
1,22.58730789,88.37756331,Lake Town,2492,9862,10165,10517,10727,12102,14050,13559,44203
1,22.58703696,88.37756062,Lake Town,2191,9678,9942,10389,10450,12143,13485,13158,44194
1,22.58703445,88.37785239,Lake Town,2080,9302,9684,10131,10145,11802,12819,12202,44167
1,22.58730539,88.37785508,Lake Town,2747,9644,10028,10424,10535,12168,13995,13595,44155
1,22.58730539,88.37785508,Lake Town,2677,9644,10028,10424,10535,12168,13995,13595,44155
1,22.58703696,88.37756062,Lake Town,2009,9678,9942,10389,10450,12143,13485,13158,44194
1,22.58963318,88.39071746,Lake Town,2648,8661,9257,10161,10181,12592,11305,10262,44052
1,22.58936224,88.39071474,Lake Town,2405,8692,9272,10164,10171,12019,11590,10585,44118
1,22.58909383,88.39042025,Lake Town,2840,8810,9260,10115,10110,11917,11281,10400,44184
1,22.58882037,88.3907093,Lake Town,1454,8820,9389,10168,10231,11821,11489,10676,44139
1,22.58936224,88.39071474,Lake Town,2230,8692,9272,10164,10171,12019,11590,10585,44118
1,22.58963318,88.39071746,Lake Town,2276,8661,9257,10161,10181,12592,11305,10262,44052
1,22.58882289,88.39041753,Lake Town,2563,8759,9197,9959,9927,11854,11066,10183,44193
1,22.60205068,88.39609508,Lake Town,2848,9427,9804,10553,10652,12431,13860,13140,44220
1,22.60204815,88.39638688,Lake Town,2296,9529,9854,10369,10517,12311,13566,12801,44153
1,22.60177721,88.39638414,Lake Town,1936,9719,10072,10529,10679,12317,12665,11928,44182
1,22.60177975,88.39609234,Lake Town,2032,9300,9737,10265,10409,11999,12822,11956,44230
1,22.60095932,88.39695954,Lake Town,2289,9598,9952,10437,10598,11970,13044,12584,44245
1,22.60123026,88.39696227,Lake Town,1435,10071,10413,10842,10988,12327,13218,12430,44190
1,22.6088393,88.39441253,Lake Town,1631,8962,9448,10296,10298,12564,12131,10923,44255
1,22.60856837,88.3944098,Lake Town,2728,9065,9479,10191,10145,12668,11848,10711,44195
1,22.60829997,88.39411526,Lake Town,2381,9719,9995,10318,10218,12321,12011,10935,44182
1,22.60829743,88.39440707,Lake Town,1946,9168,9481,10189,10122,12558,12702,11505,44155
1,22.62781495,88.39343637,Lake Town,2268,8718,9317,10241,10256,13378,12837,11126,43960
1,22.62754655,88.39314179,Lake Town,1998,8807,9422,10208,10209,13640,13025,11601,44014
1,22.62781242,88.39372823,Lake Town,1423,8758,9308,10262,10178,13085,11816,10352,43937
1,22.62754402,88.39343364,Lake Town,1319,8985,9529,10240,10278,12707,13606,12728,44005
1,22.62726801,88.39401462,Lake Town,2214,8883,9267,10112,9914,13895,12706,11058,43778
1,22.5529036,88.37663799,Park Street,2335,9169,9456,10041,10084,12272,12451,11714,44094
1,22.55317454,88.37664067,Park Street,2703,9313,9674,10236,10345,12039,12743,12116,44160
1,22.55344298,88.37693506,Park Street,1605,9226,9522,10103,10144,11834,12658,11898,44232
1,22.55371392,88.37693775,Park Street,1246,9022,9291,9912,9881,12287,12298,11455,44273
1,22.55371891,88.37635435,Park Street,2766,9140,9511,10177,10262,12463,13457,12647,44217
1,22.55344797,88.37635166,Park Street,2119,9324,9650,10224,10328,12034,12917,12277,44180
1,22.5542583,88.37665143,Park Street,2596,9140,9457,10092,10088,12184,13101,12199,44313
1,22.55479768,88.37694851,Park Street,2186,9198,9461,9952,9858,11527,12212,11565,44200
1,22.55506612,88.3772429,Park Street,2768,9215,9599,9982,9991,12046,13093,12387,44159
1,22.55533706,88.37724559,Park Street,1497,9288,9597,10113,10184,12110,12880,12135,44161
1,22.555608,88.37724828,Park Street,1698,9065,9364,9962,9824,12187,12253,11311,44146
1,22.5556055,88.37753999,Park Street,1789,8987,9239,9905,9816,12073,12467,11498,44163
1,22.55398736,88.37664874,Park Street,1726,9067,9383,10017,10111,12198,13889,13208,44264
1,22.55263515,88.3763436,Park Street,2058,9157,9471,10084,10115,12854,13039,12039,43958
1,22.55290609,88.37634629,Park Street,2609,9250,9565,10157,10203,12404,12835,11778,44063
1,22.55854076,88.38282038,Park Street,2616,9607,9913,10279,10246,12068,11887,11017,44460
1,22.55826731,88.38310938,Park Street,1799,9340,9580,10011,9761,12726,11646,10333,44452
1,22.55799888,88.38281497,Park Street,2780,8682,9163,9936,9824,12884,11899,10572,44430
1,22.55772543,88.38310398,Park Street,2556,8918,9265,9902,9847,12210,12486,11633,44464
1,22.55772794,88.38281227,Park Street,1536,8792,9219,9955,9959,13311,12663,11420,44432
1,22.5574545,88.38310128,Park Street,2450,8850,9192,9878,9912,12094,12385,11567,44476
1,22.55691513,88.38280417,Park Street,1292,8862,9265,9954,9969,12485,12275,11376,44502
1,22.55691011,88.38338758,Park Street,2617,9000,9295,9868,9878,12322,12411,11457,44513
1,22.55636823,88.38338218,Park Street,2169,9271,9677,10249,10329,12230,12714,12065,44499
1,22.55609729,88.38337947,Park Street,2187,9189,9568,10263,10290,12389,12981,12161,44464
1,22.55690509,88.38397099,Park Street,2790,9107,9411,10014,10055,11635,12546,11969,44551
1,22.55690509,88.38397099,Park Street,2477,9107,9411,10014,10055,11635,12546,11969,44551
1,22.55717854,88.38368199,Park Street,2771,8959,9250,9737,9651,11548,11756,11048,44552
1,22.55662661,88.38484341,Park Street,1553,9068,9423,10037,9958,11388,11429,10828,44625
1,22.55662661,88.38484341,Park Street,1929,9068,9423,10037,9958,11388,11429,10828,44625
1,22.55608473,88.384838,Park Street,1763,9222,9612,10152,10170,12243,12897,12189,44467
1,22.5563607,88.38425729,Park Street,1538,9162,9553,10133,10193,12060,12395,11801,44521
1,22.55664168,88.38309317,Park Street,1814,9092,9508,10151,10227,11980,12636,11872,44531
1,22.55773296,88.38222885,Park Street,1335,8707,9301,10079,10145,12049,12632,11908,44410
1,22.55746202,88.38222615,Park Street,1846,8769,9283,10130,10172,12149,12778,11997,44411
1,22.51152245,88.33539844,Tollygunge,2847,9120,9636,10310,10154,13486,13317,12009,44227
1,22.51097572,88.33597647,Tollygunge,2432,9184,9782,10480,10384,12705,12966,11862,44442
1,22.51042899,88.33655449,Tollygunge,2769,8724,9089,9813,9573,11813,11895,11053,44210
1,22.51042657,88.3368461,Tollygunge,2155,8852,9185,9761,9499,11920,12808,12078,44185
1,22.51015321,88.33713511,Tollygunge,2558,8770,9151,9913,9688,12088,12754,11798,44048
1,22.50987984,88.33742412,Tollygunge,1570,8674,9085,9764,9476,11081,10643,9705,43737
1,22.50987499,88.33800735,Tollygunge,1639,8740,9175,9863,9623,12041,10852,9581,43872
1,22.50960647,88.33771313,Tollygunge,1613,8557,8990,9722,9447,10707,9122,8388,43556
1,22.50960163,88.33829635,Tollygunge,2100,8476,8860,9565,9251,10393,9197,8458,43569
1,22.51124909,88.33568746,Tollygunge,2071,9475,9981,10591,10445,13135,13869,12858,44287
1,22.53829753,88.34148977,Alipore,2900,8635,8940,9594,9411,11269,11997,11249,43940
1,22.53829266,88.34207311,Alipore,1402,8784,9235,9847,9812,11774,12261,11538,44111
1,22.53801685,88.34265384,Alipore,2415,8874,9285,9968,9826,11927,12230,11163,44005
1,22.53775078,88.34206787,Alipore,1534,8887,9306,10012,9906,11832,11641,10722,43925
1,22.53801685,88.34265384,Alipore,2883,8874,9285,9968,9826,11927,12230,11163,44005
